poi_id,front_img,title,avg_score,all_comment_num,address
164946592,https://p1.meituan.net/joymerchant/-5181220357096961115-33861846-1515384410059.jpg@275w_157h_1e_1c,优你运动瘦身工作室（万达悦公馆一店）,5,96,李沧区巨峰路173号万达悦公馆南侧50号底商
162700176,https://p1.meituan.net/dpmerchantalbum/670d4cd04535435bd6eed4f544f9c6d53855511.jpg@275w_157h_1e_1c,Liking健身（CBD宇恒店）,4.9,52,市北区徐州北路170号利群宇恒大厦5楼B户（CBD万达斜对面，卓越大融城对面）
1142626018,https://p0.meituan.net/dpmerchantpic/7ecd9bd71dbaf6c1d6781d2eec0f76ee893938.jpg@275w_157h_1e_1c,犀牛格斗,4.5,6,黄岛区富春江购物广场3楼
703222912,https://p1.meituan.net/dpmerchantpic/1caa8725838814c0758a3d10b068835d244626.jpg@275w_157h_1e_1c,Qansn 青春系列（假日优享店）,4.4,130,城阳区兴阳路306号景园假日酒店（世纪公园）
191615964,https://p0.meituan.net/merchantpic/28c7be143f37167cc7758de43fd8b393447317.jpg@275w_157h_1e_1c,S1极速卡丁车俱乐部,5,298,崂山区同安路872号易乐广场3楼
870017122,https://p1.meituan.net/dpmerchantpic/a1310622646da19f6fa02674728b7bca443680.jpg@275w_157h_1e_1c,博洋马术,5,5,李沧区天水路36号世博园六号门内北侧101
165938665,https://p1.meituan.net/dpmerchantpic/2c13670071015349200214904b44a285243122.jpg@275w_157h_1e_1c,ALLFIT瘦身私教健身工作室（崂山店）,4.4,17,崂山区香港东路221号上实海上海小区内
1775021394,https://p0.meituan.net/dpmerchantpic/033293ea8be4a5f790992d788d9d3646923452.jpg@275w_157h_1e_1c,巅峰减重减肥训练营（青岛基地）,3.5,3,黄岛区长江中路185号绅蓝之星
574473995,https://p1.meituan.net/merchantpic/d81166a1b072d60fa5d9c364795949901019511.jpg@275w_157h_1e_1c,名仕台球（银座和谐广场店）,5,361,李沧区向阳路116号银座和谐广场4层
862360472,https://p1.meituan.net/merchantpic/d0787e873ab122d527bbe9eb896b380069852.jpg@275w_157h_1e_1c,得壹游泳健身俱乐部（中泰信大厦店）,4.5,1,市北区金华路中泰信大厦B1
657512546,https://p1.meituan.net/dpmerchantpic/a60cdabd31093d11fdbb823a69e435fe380713.jpg@275w_157h_1e_1c,减肥训练营-减肥达人青岛营地,3.5,0,城阳区兴阳路1107号
775730612,https://p0.meituan.net/merchantpic/2f6c60e660c82ce765f04191dc4de84a236315.jpg@275w_157h_1e_1c,威凯斯健身,4.8,52,黄岛区长江东路716号万科翡翠长江三楼
1998470068,https://p0.meituan.net/dpmerchantpic/5e71b47dca3329d94a990f8a66b295881225017.jpg@275w_157h_1e_1c,威凯斯国际健身,3.5,10,市北区CBD万达4楼
1545406051,https://p0.meituan.net/dpmerchantpic/30667cbb42acaee0391570ff641f5ed61581330.jpg@275w_157h_1e_1c,阿利弓道馆（利群金鼎店）,5,150,崂山区海尔路83号金鼎广场6楼
1651955154,https://p1.meituan.net/merchantpic/963998592ebaf9e3fbc0f8f45ca1514074902.jpg@275w_157h_1e_1c,虹蚁健身（被动房店）,0,2,黄岛区中德生态园被动房小区1号楼
1844252378,https://p1.meituan.net/merchantpic/fd342a7dc6e985afc34bd5a9fb58356f2984519.jpg@275w_157h_1e_1c,Four-Eleven健身工作室,4.9,16,市北区敦化路328号诺德广场B座1012
182065538,https://p0.meituan.net/merchantpic/13360f42923f12f3ac2153471d54fc8a901217.jpg@275w_157h_1e_1c,阳光游泳健身俱乐部,5,40,黄岛区江山南路志贤中学西门
157247185,https://p1.meituan.net/dpmerchantpic/0d0596273784f832d4f76cc5690f3b0d188302.jpg@275w_157h_1e_1c,巅峰游泳运动中心（海尔路店）,3.8,117,崂山区海尔路63号B座2楼、A层
1357895332,https://p0.meituan.net/dpmerchantpic/8fc42183e8a6dafb680c4652a287642c78669.jpg@275w_157h_1e_1c,零度健身工作室,4.6,6,崂山区北村新苑1号楼网点零度健身
179303284,https://p0.meituan.net/msmerchant/17018ec4949bf3ff1ba23f79fd23bc5c41955.jpg@275w_157h_1e_1c,JX健身私教工作室（崂山大拇指店）,4.9,31,崂山区深圳路与香山路交汇处滢海大厦B座6层（大拇指广场、国信体育馆、金狮广场、丽达广场）
165345435,https://p0.meituan.net/dpmerchantpic/f7880fa7503551e19d2116db7f5d69061436186.jpg@275w_157h_1e_1c,梦想心动私教健身工作室,4.7,21,市南区燕儿岛路20号旭泰花园4号楼西单元5层
1862771363,https://p0.meituan.net/dpmerchantpic/8548b623d2048023219f970013103328291586.jpg@275w_157h_1e_1c,Qansn 全时健身（台东万佳店）,4.7,53,市北区和兴路59号台东万佳广场
191672325,https://p0.meituan.net/merchantpic/64ea67dcf4bc09f00fe389c5fdf88154447025.jpg@275w_157h_1e_1c,艾瑞德健身工作室,4.4,19,黄岛区北江路139号
1506321986,https://p0.meituan.net/dpmerchantpic/8548b623d2048023219f970013103328291586.jpg@275w_157h_1e_1c,Qansn 全时健身（青岛大学店）,4.5,17,崂山区麦岛支路46号
1262193296,https://p0.meituan.net/merchantpic/30ef3e2d57d092b739f4bfbdd38cb3ca29814.jpg@275w_157h_1e_1c,NICE健身工作室,4.6,12,崂山区名汇国际2号楼23层2303-2309室
1502576956,https://p0.meituan.net/merchantpic/8e09548ba31b015ec6cb67e05adefe86326355.jpg@275w_157h_1e_1c,新鸿Sinhoon健身俱乐部,3.5,3,崂山区松岭路58号
1654776335,https://p0.meituan.net/merchantpic/3318bf994f0fb65844ca50478a5a098893827.jpg@275w_157h_1e_1c,BINGO缤果健身工作室,4.6,11,市北区黑龙江南路万科国际公园12号-11（农行对面）
1092210486,https://p1.meituan.net/dpmerchantpic/1caa8725838814c0758a3d10b068835d244626.jpg@275w_157h_1e_1c,ALLFIT健身私教工作室（海尔路店）,4.4,7,崂山区海尔路35号成盛花园3号楼网点二楼-1
